dataset_id,dataset,target,epsilon,seed,episode_id,label,start,end,length,flatline_bin,method,score,predicted_bucket,value_hit
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,7,0,5734,5750,16,31,privsaf_hmm_scan,0.07838090594065837,5,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,7,0,10614,10630,16,31,privsaf_hmm_scan,0.24637103340888272,17,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,8,0,28180,28194,14,31,privsaf_hmm_scan,0.3713995834587197,8,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,8,0,11968,11982,14,31,privsaf_hmm_scan,0.10146557293921901,17,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,8,0,11405,11419,14,31,privsaf_hmm_scan,0.3451756355527414,4,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,8,0,15562,15576,14,31,privsaf_hmm_scan,0.03278496820084475,6,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,8,0,29528,29542,14,31,privsaf_hmm_scan,0.09801823625594486,1,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,9,0,2565,2577,12,0,privsaf_hmm_scan,0.5484413604157017,8,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,9,0,23488,23500,12,0,privsaf_hmm_scan,0.0663070345488277,11,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,9,0,20795,20807,12,0,privsaf_hmm_scan,0.15853200126023906,13,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,9,0,19503,19515,12,0,privsaf_hmm_scan,0.11033837684170843,12,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,9,0,2488,2500,12,0,privsaf_hmm_scan,0.5175856826411503,11,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,10,0,4157,4173,16,0,privsaf_hmm_scan,0.18591877491286518,11,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,10,0,20830,20846,16,0,privsaf_hmm_scan,0.16606140885105586,2,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,10,0,28126,28142,16,0,privsaf_hmm_scan,0.10856885812430964,12,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,10,0,7497,7513,16,0,privsaf_hmm_scan,0.0385173058947089,10,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,10,0,20604,20620,16,0,privsaf_hmm_scan,0.16968229232651527,1,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,11,0,2450,2462,12,0,privsaf_hmm_scan,0.20391823098612563,11,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,11,0,1399,1411,12,0,privsaf_hmm_scan,0.10194943365432002,7,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,11,0,995,1007,12,0,privsaf_hmm_scan,0.3543424479838509,2,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,11,0,26775,26787,12,0,privsaf_hmm_scan,0.15559518450952664,7,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,11,0,1755,1767,12,0,privsaf_hmm_scan,0.3565126539977006,4,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,0,1,23386,23419,33,31,privatized_bucket_count,0.06060606060606061,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,1,1,23964,23997,33,31,privatized_bucket_count,0.0,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,2,1,15936,15951,15,31,privatized_bucket_count,0.0,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,3,1,7688,7706,18,31,privatized_bucket_count,0.0,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,4,1,8655,8670,15,31,privatized_bucket_count,0.0,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,5,1,14335,14347,12,31,privatized_bucket_count,0.0,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,6,1,8417,8440,23,31,privatized_bucket_count,0.08695652173913043,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,7,1,23908,23924,16,31,privatized_bucket_count,0.0,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,8,1,25621,25635,14,31,privatized_bucket_count,0.0,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,9,1,859,871,12,0,privatized_bucket_count,0.08333333333333333,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,10,1,19383,19399,16,0,privatized_bucket_count,0.0,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,11,1,15434,15446,12,0,privatized_bucket_count,0.0,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,0,0,4906,4939,33,31,privatized_bucket_count,0.030303030303030304,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,0,0,10536,10569,33,31,privatized_bucket_count,0.06060606060606061,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,0,0,20771,20804,33,31,privatized_bucket_count,0.06060606060606061,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,0,0,22612,22645,33,31,privatized_bucket_count,0.0,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,0,0,930,963,33,31,privatized_bucket_count,0.0,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,1,0,13650,13683,33,31,privatized_bucket_count,0.030303030303030304,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,1,0,14052,14085,33,31,privatized_bucket_count,0.030303030303030304,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,1,0,1069,1102,33,31,privatized_bucket_count,0.0,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,1,0,24119,24152,33,31,privatized_bucket_count,0.0,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,1,0,28994,29027,33,31,privatized_bucket_count,0.030303030303030304,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,2,0,1558,1573,15,31,privatized_bucket_count,0.0,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,2,0,3264,3279,15,31,privatized_bucket_count,0.0,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,2,0,17553,17568,15,31,privatized_bucket_count,0.06666666666666667,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,2,0,10512,10527,15,31,privatized_bucket_count,0.0,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,2,0,13176,13191,15,31,privatized_bucket_count,0.0,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,3,0,28174,28192,18,31,privatized_bucket_count,0.0,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,3,0,9112,9130,18,31,privatized_bucket_count,0.0,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,3,0,14907,14925,18,31,privatized_bucket_count,0.1111111111111111,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,3,0,20170,20188,18,31,privatized_bucket_count,0.05555555555555555,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,3,0,10888,10906,18,31,privatized_bucket_count,0.0,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,4,0,14487,14502,15,31,privatized_bucket_count,0.06666666666666667,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,4,0,11462,11477,15,31,privatized_bucket_count,0.0,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,4,0,9515,9530,15,31,privatized_bucket_count,0.0,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,4,0,13431,13446,15,31,privatized_bucket_count,0.0,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,4,0,6464,6479,15,31,privatized_bucket_count,0.0,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,5,0,27250,27262,12,31,privatized_bucket_count,0.0,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,5,0,20212,20224,12,31,privatized_bucket_count,0.0,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,5,0,11232,11244,12,31,privatized_bucket_count,0.0,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,5,0,28121,28133,12,31,privatized_bucket_count,0.0,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,5,0,6362,6374,12,31,privatized_bucket_count,0.0,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,6,0,3205,3228,23,31,privatized_bucket_count,0.0,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,6,0,16268,16291,23,31,privatized_bucket_count,0.08695652173913043,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,6,0,10654,10677,23,31,privatized_bucket_count,0.0,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,6,0,11291,11314,23,31,privatized_bucket_count,0.0,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,6,0,11276,11299,23,31,privatized_bucket_count,0.0,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,7,0,22860,22876,16,31,privatized_bucket_count,0.0,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,7,0,14007,14023,16,31,privatized_bucket_count,0.0,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,7,0,17692,17708,16,31,privatized_bucket_count,0.0625,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,7,0,5734,5750,16,31,privatized_bucket_count,0.0,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,7,0,10614,10630,16,31,privatized_bucket_count,0.0625,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,8,0,28180,28194,14,31,privatized_bucket_count,0.0,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,8,0,11968,11982,14,31,privatized_bucket_count,0.0,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,8,0,11405,11419,14,31,privatized_bucket_count,0.07142857142857142,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,8,0,15562,15576,14,31,privatized_bucket_count,0.07142857142857142,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,8,0,29528,29542,14,31,privatized_bucket_count,0.0,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,9,0,2565,2577,12,0,privatized_bucket_count,0.16666666666666666,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,9,0,23488,23500,12,0,privatized_bucket_count,0.0,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,9,0,20795,20807,12,0,privatized_bucket_count,0.08333333333333333,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,9,0,19503,19515,12,0,privatized_bucket_count,0.08333333333333333,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,9,0,2488,2500,12,0,privatized_bucket_count,0.08333333333333333,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,10,0,4157,4173,16,0,privatized_bucket_count,0.0,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,10,0,20830,20846,16,0,privatized_bucket_count,0.125,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,10,0,28126,28142,16,0,privatized_bucket_count,0.0625,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,10,0,7497,7513,16,0,privatized_bucket_count,0.0,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,10,0,20604,20620,16,0,privatized_bucket_count,0.0,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,11,0,2450,2462,12,0,privatized_bucket_count,0.08333333333333333,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,11,0,1399,1411,12,0,privatized_bucket_count,0.08333333333333333,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,11,0,995,1007,12,0,privatized_bucket_count,0.0,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,11,0,26775,26787,12,0,privatized_bucket_count,0.16666666666666666,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,11,0,1755,1767,12,0,privatized_bucket_count,0.08333333333333333,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,0,1,23386,23419,33,31,identity_channel_hmm_scan,0.008242287393623746,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,1,1,23964,23997,33,31,identity_channel_hmm_scan,0.007322412291498399,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,2,1,15936,15951,15,31,identity_channel_hmm_scan,0.00746330197860951,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,3,1,7688,7706,18,31,identity_channel_hmm_scan,0.07792621982432088,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,4,1,8655,8670,15,31,identity_channel_hmm_scan,0.00689058930267372,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,5,1,14335,14347,12,31,identity_channel_hmm_scan,0.0058287365167057304,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,6,1,8417,8440,23,31,identity_channel_hmm_scan,0.04746634227800651,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,7,1,23908,23924,16,31,identity_channel_hmm_scan,0.06314417117627649,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,8,1,25621,25635,14,31,identity_channel_hmm_scan,0.007985750752665869,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,9,1,859,871,12,0,identity_channel_hmm_scan,0.003114458414545138,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,10,1,19383,19399,16,0,identity_channel_hmm_scan,0.005559188173121843,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,11,1,15434,15446,12,0,identity_channel_hmm_scan,0.0019795308527545048,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,0,0,4906,4939,33,31,identity_channel_hmm_scan,0.0044071777224563066,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,0,0,10536,10569,33,31,identity_channel_hmm_scan,0.019390323799397105,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,0,0,20771,20804,33,31,identity_channel_hmm_scan,0.013515408225735824,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,0,0,22612,22645,33,31,identity_channel_hmm_scan,0.05258664212775968,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,0,0,930,963,33,31,identity_channel_hmm_scan,0.058655051645883846,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,1,0,13650,13683,33,31,identity_channel_hmm_scan,0.007808651686205212,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,1,0,14052,14085,33,31,identity_channel_hmm_scan,0.0048510920473705185,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,1,0,1069,1102,33,31,identity_channel_hmm_scan,0.012129027134783452,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,1,0,24119,24152,33,31,identity_channel_hmm_scan,0.0038708620160768977,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,1,0,28994,29027,33,31,identity_channel_hmm_scan,0.008365574896108494,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,2,0,1558,1573,15,31,identity_channel_hmm_scan,0.08841256384414747,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,2,0,3264,3279,15,31,identity_channel_hmm_scan,0.007058611058780576,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,2,0,17553,17568,15,31,identity_channel_hmm_scan,0.005678520906294077,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,2,0,10512,10527,15,31,identity_channel_hmm_scan,0.0036420106983121657,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,2,0,13176,13191,15,31,identity_channel_hmm_scan,0.008816850458048317,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,3,0,28174,28192,18,31,identity_channel_hmm_scan,0.011741413710572508,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,3,0,9112,9130,18,31,identity_channel_hmm_scan,0.006072822465563472,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,3,0,14907,14925,18,31,identity_channel_hmm_scan,0.016438690999052992,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,3,0,20170,20188,18,31,identity_channel_hmm_scan,0.005651589846799044,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,3,0,10888,10906,18,31,identity_channel_hmm_scan,0.0032772104456422783,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,4,0,14487,14502,15,31,identity_channel_hmm_scan,0.004436571726401433,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,4,0,11462,11477,15,31,identity_channel_hmm_scan,0.01859095916510186,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,4,0,9515,9530,15,31,identity_channel_hmm_scan,0.0018790842444653948,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,4,0,13431,13446,15,31,identity_channel_hmm_scan,0.004511835185824522,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,4,0,6464,6479,15,31,identity_channel_hmm_scan,0.08425590477401261,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,5,0,27250,27262,12,31,identity_channel_hmm_scan,0.0032820108787099352,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,5,0,20212,20224,12,31,identity_channel_hmm_scan,0.0034263810310585373,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,5,0,11232,11244,12,31,identity_channel_hmm_scan,0.0067845669410983986,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,5,0,28121,28133,12,31,identity_channel_hmm_scan,0.007398887115091682,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,5,0,6362,6374,12,31,identity_channel_hmm_scan,0.02539412616714552,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,6,0,3205,3228,23,31,identity_channel_hmm_scan,0.012603005667439013,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,6,0,16268,16291,23,31,identity_channel_hmm_scan,0.0044965812279569965,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,6,0,10654,10677,23,31,identity_channel_hmm_scan,0.011324179478981945,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,6,0,11291,11314,23,31,identity_channel_hmm_scan,0.009730160352420475,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,6,0,11276,11299,23,31,identity_channel_hmm_scan,0.0391915446061809,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,7,0,22860,22876,16,31,identity_channel_hmm_scan,0.11744273475458473,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,7,0,14007,14023,16,31,identity_channel_hmm_scan,0.0026864654103625546,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,7,0,17692,17708,16,31,identity_channel_hmm_scan,0.003464045068498345,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,7,0,5734,5750,16,31,identity_channel_hmm_scan,0.0026529923754709923,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,7,0,10614,10630,16,31,identity_channel_hmm_scan,0.0030877114144046013,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,8,0,28180,28194,14,31,identity_channel_hmm_scan,0.014481692241309612,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,8,0,11968,11982,14,31,identity_channel_hmm_scan,0.011162545046008417,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,8,0,11405,11419,14,31,identity_channel_hmm_scan,0.0035398191968490527,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,8,0,15562,15576,14,31,identity_channel_hmm_scan,0.007999481239317516,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,8,0,29528,29542,14,31,identity_channel_hmm_scan,0.0040609797762933275,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,9,0,2565,2577,12,0,identity_channel_hmm_scan,0.005968858953173138,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,9,0,23488,23500,12,0,identity_channel_hmm_scan,0.006155915774129712,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,9,0,20795,20807,12,0,identity_channel_hmm_scan,0.0029344360212746,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,9,0,19503,19515,12,0,identity_channel_hmm_scan,0.0049278923067951315,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,9,0,2488,2500,12,0,identity_channel_hmm_scan,0.0026864068695932977,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,10,0,4157,4173,16,0,identity_channel_hmm_scan,0.004519516512922761,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,10,0,20830,20846,16,0,identity_channel_hmm_scan,0.013963351376348073,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,10,0,28126,28142,16,0,identity_channel_hmm_scan,0.00885766111813081,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,10,0,7497,7513,16,0,identity_channel_hmm_scan,0.004279076018100786,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,10,0,20604,20620,16,0,identity_channel_hmm_scan,0.022186614181982853,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,11,0,2450,2462,12,0,identity_channel_hmm_scan,0.0048054709338006965,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,11,0,1399,1411,12,0,identity_channel_hmm_scan,0.004926030637035073,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,11,0,995,1007,12,0,identity_channel_hmm_scan,0.003843460976283007,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,11,0,26775,26787,12,0,identity_channel_hmm_scan,0.0029329495620996327,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,1,11,0,1755,1767,12,0,identity_channel_hmm_scan,0.010281656237567667,,
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,2,0,1,23386,23419,33,31,privsaf_hmm_scan,0.9466921104709254,25,0.0
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,2,1,1,23964,23997,33,31,privsaf_hmm_scan,0.8321420370191288,31,1.0
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,2,2,1,15936,15951,15,31,privsaf_hmm_scan,0.4996300946560646,31,1.0
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,2,3,1,7688,7706,18,31,privsaf_hmm_scan,0.7349460231981241,25,0.0
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,2,4,1,8655,8670,15,31,privsaf_hmm_scan,0.9399505711498714,19,0.0
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,2,5,1,14335,14347,12,31,privsaf_hmm_scan,0.8189370468704315,27,0.0
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,2,6,1,8417,8440,23,31,privsaf_hmm_scan,0.9796382686935543,31,1.0
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,2,7,1,23908,23924,16,31,privsaf_hmm_scan,0.99820360096573,30,1.0
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,2,8,1,25621,25635,14,31,privsaf_hmm_scan,0.9982890098685956,27,0.0
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,2,9,1,859,871,12,0,privsaf_hmm_scan,0.06868230746740692,2,0.0
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,2,10,1,19383,19399,16,0,privsaf_hmm_scan,0.911109815159774,2,0.0
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,2,11,1,15434,15446,12,0,privsaf_hmm_scan,0.23720619573895432,0,1.0
beijing_air,UCI Beijing Multi-Site Air,Aotizhongxin PM2.5,1.0,2,0,0,4906,4939,33,31,privsaf_hmm_scan,0.0751996128049188,8,
